question_code,module_group_code,module_group,library_type,domain_code_original,domain_name_original,factor_code,factor_name_ko,factor_definition,factor_order,item_order,original_text,static_sql_text,static_sql_source_file,static_sql_source_line,runtime_api_text,runtime_api_source_file,source_conflict,source_conflict_reason,original_reverse,revised_text,response_frame,scoring_direction,difficulty,target_levels,overlap_group,duplicate_groups,original_decision,issue_codes,rationale,original_definition_fit,original_observable_behavior,original_single_focus,original_period_context,original_opportunity_handling,original_role_applicability,original_social_desirability_control,original_duplicate_control,original_training_actionability,original_frequency_scale_fit,original_validity_score,definition_fit,observable_behavior,single_focus,period_context,opportunity_handling,role_applicability,social_desirability_control,duplicate_control,training_actionability,frequency_scale_fit,validity_score,empirical_status,active,source_file,source_line_approx
LEGAL_Q1,ROLE,직무·직급,job_function,JOB_LEGAL,법무역량,LEGAL_CORE,법무 핵심역량,법령 준수와 리스크 관리로 조직을 보호한다,25,1,나는 담당 업무와 관련된 법령과 규정을 이해하고 올바르게 적용한다.,나는 담당 업무와 관련된 법령과 규정을 이해하고 올바르게 적용한다.,database/seed_job_level.sql,119,,,False,,False,담당 업무에 적용되는 법령이나 규정을 확인해 검토 의견에 반영했다.,최근 8주 동안 다음 행동을 얼마나 자주 했습니까?,direct,2,staff|manager,,,수정,PERIOD_UNSPECIFIED|AGREEMENT_SCALE_MISMATCH|DOUBLE_BARRELED|ABSTRACT_SELF_RATING|SOCIAL_DESIRABILITY_HIGH|KNOWLEDGE_BEHAVIOR_MIX,역량 정의와 관련되지만 한 문항에 여러 행동·결과가 결합됨; 추상적 자기평가 또는 효과성 표현; 바람직한 답이 지나치게 뚜렷함. 제시한 단일 행동문으로 수정하고 공통 회상기간·행동빈도 척도·'수행기회 없음' 옵션을 적용한다.,1,0,0,0,1,0,0,1,1,0,4,1,1,1,1,1,1,0,1,1,1,9,전문가 예비검토·인지면접 전,True,app/api/admin/seed/job-level/route.ts,102
LEGAL_Q2,ROLE,직무·직급,job_function,JOB_LEGAL,법무역량,LEGAL_CORE,법무 핵심역량,법령 준수와 리스크 관리로 조직을 보호한다,25,2,나는 계약서를 면밀히 검토하고 법적 리스크를 사전에 파악한다.,나는 계약서를 면밀히 검토하고 법적 리스크를 사전에 파악한다.,database/seed_job_level.sql,120,,,False,,False,계약 검토 시 주요 의무·예외·분쟁 위험을 기록했다.,최근 8주 동안 다음 행동을 얼마나 자주 했습니까?,direct,3,staff|manager,,DUP_RISK_RESPONSE,유지,PERIOD_UNSPECIFIED|AGREEMENT_SCALE_MISMATCH|DOUBLE_BARRELED|OPPORTUNITY_DEPENDENT|ROLE_LEVEL_BIAS|SEMANTIC_DUPLICATE,"측정역량과 직접 연결되는 비교적 단일한 행동이다. 문항 원문은 유지할 수 있으나, 공통 회상기간·행동빈도 척도·'수행기회 없음' 옵션을 적용해야 한다.",1,1,0,0,0,0,1,0,1,0,4,1,1,1,1,1,1,1,1,1,1,10,전문가 예비검토·인지면접 전,True,app/api/admin/seed/job-level/route.ts,103
LEGAL_Q3,ROLE,직무·직급,job_function,JOB_LEGAL,법무역량,LEGAL_CORE,법무 핵심역량,법령 준수와 리스크 관리로 조직을 보호한다,25,3,나는 컴플라이언스 원칙을 일상 업무에 준수하고 위반 사항을 예방한다.,나는 컴플라이언스 원칙을 일상 업무에 준수하고 위반 사항을 예방한다.,database/seed_job_level.sql,121,,,False,,False,업무 시작 전에 필요한 컴플라이언스 점검 항목을 확인했다.,최근 8주 동안 다음 행동을 얼마나 자주 했습니까?,direct,2,staff|manager,,,수정,PERIOD_UNSPECIFIED|AGREEMENT_SCALE_MISMATCH|DOUBLE_BARRELED|ABSTRACT_SELF_RATING|SOCIAL_DESIRABILITY_HIGH,역량 정의와 관련되지만 한 문항에 여러 행동·결과가 결합됨; 추상적 자기평가 또는 효과성 표현; 바람직한 답이 지나치게 뚜렷함. 제시한 단일 행동문으로 수정하고 공통 회상기간·행동빈도 척도·'수행기회 없음' 옵션을 적용한다.,1,0,0,0,1,0,0,1,1,0,4,1,1,1,1,1,1,0,1,1,1,9,전문가 예비검토·인지면접 전,True,app/api/admin/seed/job-level/route.ts,104
LEGAL_Q4,ROLE,직무·직급,job_function,JOB_LEGAL,법무역량,LEGAL_CORE,법무 핵심역량,법령 준수와 리스크 관리로 조직을 보호한다,25,4,나는 법적 분쟁 발생 시 상황을 정확히 파악하고 적절한 대응 방안을 마련한다.,나는 법적 분쟁 발생 시 상황을 정확히 파악하고 적절한 대응 방안을 마련한다.,database/seed_job_level.sql,122,,,False,,False,법적 분쟁이나 쟁점이 발생했을 때 사실관계와 대응 선택지를 정리했다.,최근 8주 동안 다음 행동을 얼마나 자주 했습니까?,direct,3,staff|manager,,,수정,PERIOD_UNSPECIFIED|AGREEMENT_SCALE_MISMATCH|DOUBLE_BARRELED|OPPORTUNITY_DEPENDENT|ROLE_LEVEL_BIAS|RARE_EVENT,역량 정의와 관련되지만 한 문항에 여러 행동·결과가 결합됨; 역할·사건·도구에 따라 수행기회가 달라짐; 특정 직무·직급 권한에 편향됨. 제시한 단일 행동문으로 수정하고 공통 회상기간·행동빈도 척도·'수행기회 없음' 옵션을 적용한다.,1,1,0,0,0,0,1,1,1,0,5,1,1,1,1,1,1,1,1,1,1,10,전문가 예비검토·인지면접 전,True,app/api/admin/seed/job-level/route.ts,105
STRAT_Q1,ROLE,직무·직급,job_function,JOB_STRAT,경영전략역량,STRAT_CORE,전략 핵심역량,환경 분석과 전략 수립으로 경쟁 우위를 확보한다,26,1,나는 산업 환경과 경쟁 구조를 분석하여 전략적 기회와 위협을 파악한다.,나는 산업 환경과 경쟁 구조를 분석하여 전략적 기회와 위협을 파악한다.,database/seed_job_level.sql,127,,,False,,False,산업·경쟁 정보를 분석해 기회 또는 위협의 근거를 제시했다.,최근 8주 동안 다음 행동을 얼마나 자주 했습니까?,direct,3,manager|executive,strategy_planning,,유지,PERIOD_UNSPECIFIED|AGREEMENT_SCALE_MISMATCH|DOUBLE_BARRELED,"측정역량과 직접 연결되는 비교적 단일한 행동이다. 문항 원문은 유지할 수 있으나, 공통 회상기간·행동빈도 척도·'수행기회 없음' 옵션을 적용해야 한다.",1,1,0,0,1,0,1,1,1,0,6,1,1,1,1,1,1,1,1,1,1,10,전문가 예비검토·인지면접 전,True,app/api/admin/seed/job-level/route.ts,107
STRAT_Q2,ROLE,직무·직급,job_function,JOB_STRAT,경영전략역량,STRAT_CORE,전략 핵심역량,환경 분석과 전략 수립으로 경쟁 우위를 확보한다,26,2,나는 중·장기 사업 전략을 수립하고 구체적인 실행 계획으로 연결한다.,나는 중·장기 사업 전략을 수립하고 구체적인 실행 계획으로 연결한다.,database/seed_job_level.sql,128,,,False,,False,중장기 사업 목표를 측정 가능한 실행 과제로 구체화했다.,최근 8주 동안 다음 행동을 얼마나 자주 했습니까?,direct,3,manager|executive,strategy_planning,DUP_STRATEGY_EXECUTION,수정,PERIOD_UNSPECIFIED|AGREEMENT_SCALE_MISMATCH|DOUBLE_BARRELED|OPPORTUNITY_DEPENDENT|ROLE_LEVEL_BIAS|SEMANTIC_DUPLICATE,역량 정의와 관련되지만 한 문항에 여러 행동·결과가 결합됨; 역할·사건·도구에 따라 수행기회가 달라짐; 특정 직무·직급 권한에 편향됨. 제시한 단일 행동문으로 수정하고 공통 회상기간·행동빈도 척도·'수행기회 없음' 옵션을 적용한다.,1,1,0,0,0,0,1,0,1,0,4,1,1,1,1,1,1,1,1,1,1,10,전문가 예비검토·인지면접 전,True,app/api/admin/seed/job-level/route.ts,108
STRAT_Q3,ROLE,직무·직급,job_function,JOB_STRAT,경영전략역량,STRAT_CORE,전략 핵심역량,환경 분석과 전략 수립으로 경쟁 우위를 확보한다,26,3,나는 KPI와 성과 지표를 설계하여 전략 달성 여부를 체계적으로 모니터링한다.,나는 KPI와 성과 지표를 설계하여 전략 달성 여부를 체계적으로 모니터링한다.,database/seed_job_level.sql,129,,,False,,False,전략 목표와 연결된 KPI의 정의와 측정방법을 정했다.,최근 8주 동안 다음 행동을 얼마나 자주 했습니까?,direct,2,manager|executive,strategy_planning,,수정,PERIOD_UNSPECIFIED|AGREEMENT_SCALE_MISMATCH|DOUBLE_BARRELED|OPPORTUNITY_DEPENDENT|ROLE_LEVEL_BIAS,역량 정의와 관련되지만 한 문항에 여러 행동·결과가 결합됨; 역할·사건·도구에 따라 수행기회가 달라짐; 특정 직무·직급 권한에 편향됨. 제시한 단일 행동문으로 수정하고 공통 회상기간·행동빈도 척도·'수행기회 없음' 옵션을 적용한다.,1,1,0,0,0,0,1,1,1,0,5,1,1,1,1,1,1,1,1,1,1,10,전문가 예비검토·인지면접 전,True,app/api/admin/seed/job-level/route.ts,109
STRAT_Q4,ROLE,직무·직급,job_function,JOB_STRAT,경영전략역량,STRAT_CORE,전략 핵심역량,환경 분석과 전략 수립으로 경쟁 우위를 확보한다,26,4,나는 전략 방향을 이해관계자와 명확히 공유하고 실행을 주도한다.,나는 전략 방향을 이해관계자와 명확히 공유하고 실행을 주도한다.,database/seed_job_level.sql,130,,,False,,False,전략 방향과 우선순위를 이해관계자에게 공유했다.,최근 8주 동안 다음 행동을 얼마나 자주 했습니까?,direct,2,manager|executive,strategy_planning,,수정,PERIOD_UNSPECIFIED|AGREEMENT_SCALE_MISMATCH|DOUBLE_BARRELED|ABSTRACT_SELF_RATING|OPPORTUNITY_DEPENDENT|ROLE_LEVEL_BIAS,역량 정의와 관련되지만 한 문항에 여러 행동·결과가 결합됨; 추상적 자기평가 또는 효과성 표현; 역할·사건·도구에 따라 수행기회가 달라짐. 제시한 단일 행동문으로 수정하고 공통 회상기간·행동빈도 척도·'수행기회 없음' 옵션을 적용한다.,1,0,0,0,0,0,1,1,1,0,4,1,1,1,1,1,1,1,1,1,1,10,전문가 예비검토·인지면접 전,True,app/api/admin/seed/job-level/route.ts,110
PROC_Q1,ROLE,직무·직급,job_function,JOB_PROC,구매역량,PROC_CORE,구매 핵심역량,공급업체 관리와 협상으로 원가를 최적화한다,27,1,나는 공급업체를 객관적인 기준으로 평가하고 최적의 파트너를 선정한다.,나는 공급업체를 객관적인 기준으로 평가하고 최적의 파트너를 선정한다.,database/seed_job_level.sql,135,,,False,,False,동일한 평가 기준으로 공급업체 후보를 비교했다.,최근 8주 동안 다음 행동을 얼마나 자주 했습니까?,direct,2,staff|manager,,,유지,PERIOD_UNSPECIFIED|AGREEMENT_SCALE_MISMATCH|DOUBLE_BARRELED|SOCIAL_DESIRABILITY_HIGH,"측정역량과 직접 연결되는 비교적 단일한 행동이다. 문항 원문은 유지할 수 있으나, 공통 회상기간·행동빈도 척도·'수행기회 없음' 옵션을 적용해야 한다.",1,1,0,0,1,0,0,1,1,0,5,1,1,1,1,1,1,1,1,1,1,10,전문가 예비검토·인지면접 전,True,app/api/admin/seed/job-level/route.ts,112
PROC_Q2,ROLE,직무·직급,job_function,JOB_PROC,구매역량,PROC_CORE,구매 핵심역량,공급업체 관리와 협상으로 원가를 최적화한다,27,2,나는 구매 협상을 통해 원가 절감과 품질 향상을 동시에 달성한다.,나는 구매 협상을 통해 원가 절감과 품질 향상을 동시에 달성한다.,database/seed_job_level.sql,136,,,False,,False,구매 협상 전에 가격·품질·납기별 협상 기준과 대안을 정했다.,최근 8주 동안 다음 행동을 얼마나 자주 했습니까?,direct,3,staff|manager,,,수정,PERIOD_UNSPECIFIED|AGREEMENT_SCALE_MISMATCH|DOUBLE_BARRELED|ABSTRACT_SELF_RATING|OPPORTUNITY_DEPENDENT|OUTCOME_CONFOUNDED|RARE_EVENT|LOW_EDUCATION_INTERVENTION_FIT,역량 정의와 관련되지만 한 문항에 여러 행동·결과가 결합됨; 추상적 자기평가 또는 효과성 표현; 역할·사건·도구에 따라 수행기회가 달라짐. 제시한 단일 행동문으로 수정하고 공통 회상기간·행동빈도 척도·'수행기회 없음' 옵션을 적용한다.,1,0,0,0,0,0,1,1,1,0,4,1,1,1,1,1,1,1,1,1,1,10,전문가 예비검토·인지면접 전,True,app/api/admin/seed/job-level/route.ts,113
PROC_Q3,ROLE,직무·직급,job_function,JOB_PROC,구매역량,PROC_CORE,구매 핵심역량,공급업체 관리와 협상으로 원가를 최적화한다,27,3,나는 공급망 리스크를 사전에 파악하고 대응 전략을 준비한다.,나는 공급망 리스크를 사전에 파악하고 대응 전략을 준비한다.,database/seed_job_level.sql,137,,,False,,False,주요 공급망 위험의 가능성과 영향을 평가하고 대응 조치를 정했다.,최근 8주 동안 다음 행동을 얼마나 자주 했습니까?,direct,2,staff|manager,,DUP_RISK_RESPONSE,유지,PERIOD_UNSPECIFIED|AGREEMENT_SCALE_MISMATCH|DOUBLE_BARRELED|OPPORTUNITY_DEPENDENT|SEMANTIC_DUPLICATE,"측정역량과 직접 연결되는 비교적 단일한 행동이다. 문항 원문은 유지할 수 있으나, 공통 회상기간·행동빈도 척도·'수행기회 없음' 옵션을 적용해야 한다.",1,1,0,0,0,0,1,0,1,0,4,1,1,1,1,1,1,1,1,1,1,10,전문가 예비검토·인지면접 전,True,app/api/admin/seed/job-level/route.ts,114
PROC_Q4,ROLE,직무·직급,job_function,JOB_PROC,구매역량,PROC_CORE,구매 핵심역량,공급업체 관리와 협상으로 원가를 최적화한다,27,4,나는 구매 프로세스를 효율화하고 윤리적·투명한 거래를 실천한다.,나는 구매 프로세스를 효율화하고 윤리적·투명한 거래를 실천한다.,database/seed_job_level.sql,138,,,False,,False,구매 절차에서 필요한 승인과 거래 기록을 빠짐없이 남겼다.,최근 8주 동안 다음 행동을 얼마나 자주 했습니까?,direct,2,staff|manager,,,수정,PERIOD_UNSPECIFIED|AGREEMENT_SCALE_MISMATCH|DOUBLE_BARRELED|ABSTRACT_SELF_RATING|SOCIAL_DESIRABILITY_HIGH,역량 정의와 관련되지만 한 문항에 여러 행동·결과가 결합됨; 추상적 자기평가 또는 효과성 표현; 바람직한 답이 지나치게 뚜렷함. 제시한 단일 행동문으로 수정하고 공통 회상기간·행동빈도 척도·'수행기회 없음' 옵션을 적용한다.,1,0,0,0,1,0,0,1,1,0,4,1,1,1,1,1,1,1,1,1,1,10,전문가 예비검토·인지면접 전,True,app/api/admin/seed/job-level/route.ts,115
MFG_Q1,ROLE,직무·직급,job_function,JOB_MFG,생산·제조역량,MFG_CORE,생산 핵심역량,공정 관리와 품질 향상으로 제조 경쟁력을 높인다,28,1,나는 생산 공정을 이해하고 효율적인 생산 계획을 수립하여 실행한다.,나는 생산 공정을 이해하고 효율적인 생산 계획을 수립하여 실행한다.,database/seed_job_level.sql,143,,,False,,False,수요와 생산능력 자료를 바탕으로 생산계획을 수립했다.,최근 8주 동안 다음 행동을 얼마나 자주 했습니까?,direct,2,staff|manager,,,수정,PERIOD_UNSPECIFIED|AGREEMENT_SCALE_MISMATCH|DOUBLE_BARRELED|ABSTRACT_SELF_RATING|KNOWLEDGE_BEHAVIOR_MIX,역량 정의와 관련되지만 한 문항에 여러 행동·결과가 결합됨; 추상적 자기평가 또는 효과성 표현; 지식·이해와 행동이 혼합됨. 제시한 단일 행동문으로 수정하고 공통 회상기간·행동빈도 척도·'수행기회 없음' 옵션을 적용한다.,1,0,0,0,1,0,1,1,1,0,5,1,1,1,1,1,1,1,1,1,1,10,전문가 예비검토·인지면접 전,True,app/api/admin/seed/job-level/route.ts,117
MFG_Q2,ROLE,직무·직급,job_function,JOB_MFG,생산·제조역량,MFG_CORE,생산 핵심역량,공정 관리와 품질 향상으로 제조 경쟁력을 높인다,28,2,나는 품질 관리 기준을 철저히 준수하고 불량 원인을 분석·개선한다.,나는 품질 관리 기준을 철저히 준수하고 불량 원인을 분석·개선한다.,database/seed_job_level.sql,144,,,False,,False,불량 발생 시 원인을 데이터로 확인하고 개선 조치를 기록했다.,최근 8주 동안 다음 행동을 얼마나 자주 했습니까?,direct,2,staff|manager,,,수정,PERIOD_UNSPECIFIED|AGREEMENT_SCALE_MISMATCH|DOUBLE_BARRELED|OPPORTUNITY_DEPENDENT|SOCIAL_DESIRABILITY_HIGH|RARE_EVENT,역량 정의와 관련되지만 한 문항에 여러 행동·결과가 결합됨; 역할·사건·도구에 따라 수행기회가 달라짐; 바람직한 답이 지나치게 뚜렷함. 제시한 단일 행동문으로 수정하고 공통 회상기간·행동빈도 척도·'수행기회 없음' 옵션을 적용한다.,1,1,0,0,0,0,0,1,1,0,4,1,1,1,1,1,1,1,1,1,1,10,전문가 예비검토·인지면접 전,True,app/api/admin/seed/job-level/route.ts,118
MFG_Q3,ROLE,직무·직급,job_function,JOB_MFG,생산·제조역량,MFG_CORE,생산 핵심역량,공정 관리와 품질 향상으로 제조 경쟁력을 높인다,28,3,나는 원가 절감과 생산성 향상을 위한 지속적인 개선 활동을 추진한다.,나는 원가 절감과 생산성 향상을 위한 지속적인 개선 활동을 추진한다.,database/seed_job_level.sql,145,,,False,,False,생산 공정의 낭비 요소를 찾아 개선안을 실행했다.,최근 8주 동안 다음 행동을 얼마나 자주 했습니까?,direct,2,staff|manager,,,수정,PERIOD_UNSPECIFIED|AGREEMENT_SCALE_MISMATCH|DOUBLE_BARRELED|ABSTRACT_SELF_RATING|OUTCOME_CONFOUNDED|LOW_EDUCATION_INTERVENTION_FIT,역량 정의와 관련되지만 한 문항에 여러 행동·결과가 결합됨; 추상적 자기평가 또는 효과성 표현; 행동보다 외부요인의 영향을 받는 성과를 측정함. 제시한 단일 행동문으로 수정하고 공통 회상기간·행동빈도 척도·'수행기회 없음' 옵션을 적용한다.,1,0,0,0,1,0,1,1,1,0,5,1,1,1,1,1,1,1,1,1,1,10,전문가 예비검토·인지면접 전,True,app/api/admin/seed/job-level/route.ts,119
MFG_Q4,ROLE,직무·직급,job_function,JOB_MFG,생산·제조역량,MFG_CORE,생산 핵심역량,공정 관리와 품질 향상으로 제조 경쟁력을 높인다,28,4,나는 안전 규정을 철저히 준수하고 안전한 작업 환경을 유지한다.,나는 안전 규정을 철저히 준수하고 안전한 작업 환경을 유지한다.,database/seed_job_level.sql,146,,,False,,False,작업 전에 적용되는 안전 절차와 보호조치를 확인했다.,최근 8주 동안 다음 행동을 얼마나 자주 했습니까?,direct,1,staff|manager,,,수정,PERIOD_UNSPECIFIED|AGREEMENT_SCALE_MISMATCH|DOUBLE_BARRELED|ABSTRACT_SELF_RATING|OPPORTUNITY_DEPENDENT|SOCIAL_DESIRABILITY_HIGH|OUTCOME_CONFOUNDED|LOW_EDUCATION_INTERVENTION_FIT,역량 정의와 관련되지만 한 문항에 여러 행동·결과가 결합됨; 추상적 자기평가 또는 효과성 표현; 역할·사건·도구에 따라 수행기회가 달라짐. 제시한 단일 행동문으로 수정하고 공통 회상기간·행동빈도 척도·'수행기회 없음' 옵션을 적용한다.,1,0,0,0,0,0,0,1,1,0,3,1,1,1,1,1,1,1,1,1,1,10,전문가 예비검토·인지면접 전,True,app/api/admin/seed/job-level/route.ts,120
LOGI_Q1,ROLE,직무·직급,job_function,JOB_LOGI,물류·유통역량,LOGI_CORE,물류 핵심역량,공급망 운영과 배송 최적화로 물류 효율을 높인다,29,1,나는 입고·출고·재고 등 물류 프로세스를 체계적으로 관리한다.,나는 입고·출고·재고 등 물류 프로세스를 체계적으로 관리한다.,database/seed_job_level.sql,151,,,False,,False,입고·출고·재고 기록을 정해진 절차에 따라 갱신했다.,최근 8주 동안 다음 행동을 얼마나 자주 했습니까?,direct,2,staff|manager,,,수정,PERIOD_UNSPECIFIED|AGREEMENT_SCALE_MISMATCH|DOUBLE_BARRELED|ABSTRACT_SELF_RATING,역량 정의와 관련되지만 한 문항에 여러 행동·결과가 결합됨; 추상적 자기평가 또는 효과성 표현. 제시한 단일 행동문으로 수정하고 공통 회상기간·행동빈도 척도·'수행기회 없음' 옵션을 적용한다.,1,0,0,0,1,0,1,1,1,0,5,1,1,1,1,1,1,1,1,1,1,10,전문가 예비검토·인지면접 전,True,app/api/admin/seed/job-level/route.ts,122
LOGI_Q2,ROLE,직무·직급,job_function,JOB_LOGI,물류·유통역량,LOGI_CORE,물류 핵심역량,공급망 운영과 배송 최적화로 물류 효율을 높인다,29,2,나는 공급망 최적화를 통해 물류 비용과 리드타임을 지속적으로 줄인다.,나는 공급망 최적화를 통해 물류 비용과 리드타임을 지속적으로 줄인다.,database/seed_job_level.sql,152,,,False,,False,물류비 또는 리드타임 자료를 분석해 개선안을 제안했다.,최근 8주 동안 다음 행동을 얼마나 자주 했습니까?,direct,2,staff|manager,,,수정,PERIOD_UNSPECIFIED|AGREEMENT_SCALE_MISMATCH|DOUBLE_BARRELED|ABSTRACT_SELF_RATING|OUTCOME_CONFOUNDED|LOW_EDUCATION_INTERVENTION_FIT,역량 정의와 관련되지만 한 문항에 여러 행동·결과가 결합됨; 추상적 자기평가 또는 효과성 표현; 행동보다 외부요인의 영향을 받는 성과를 측정함. 제시한 단일 행동문으로 수정하고 공통 회상기간·행동빈도 척도·'수행기회 없음' 옵션을 적용한다.,1,0,0,0,1,0,1,1,1,0,5,1,1,1,1,1,1,1,1,1,1,10,전문가 예비검토·인지면접 전,True,app/api/admin/seed/job-level/route.ts,123
LOGI_Q3,ROLE,직무·직급,job_function,JOB_LOGI,물류·유통역량,LOGI_CORE,물류 핵심역량,공급망 운영과 배송 최적화로 물류 효율을 높인다,29,3,나는 물류 데이터를 분석하여 운영 효율성을 개선한다.,나는 물류 데이터를 분석하여 운영 효율성을 개선한다.,database/seed_job_level.sql,153,,,False,,False,물류 데이터를 분석해 병목이나 오류 원인을 확인했다.,최근 8주 동안 다음 행동을 얼마나 자주 했습니까?,direct,2,staff|manager,,,유지,PERIOD_UNSPECIFIED|AGREEMENT_SCALE_MISMATCH,"측정역량과 직접 연결되는 비교적 단일한 행동이다. 문항 원문은 유지할 수 있으나, 공통 회상기간·행동빈도 척도·'수행기회 없음' 옵션을 적용해야 한다.",1,1,1,0,1,0,1,1,1,0,7,1,1,1,1,1,1,1,1,1,1,10,전문가 예비검토·인지면접 전,True,app/api/admin/seed/job-level/route.ts,124
LOGI_Q4,ROLE,직무·직급,job_function,JOB_LOGI,물류·유통역량,LOGI_CORE,물류 핵심역량,공급망 운영과 배송 최적화로 물류 효율을 높인다,29,4,나는 고객의 납기 요구사항을 파악하고 적시 배송을 실현한다.,나는 고객의 납기 요구사항을 파악하고 적시 배송을 실현한다.,database/seed_job_level.sql,154,,,False,,False,납기 요구와 현재 물류계획의 차이를 확인해 필요한 조치를 했다.,최근 8주 동안 다음 행동을 얼마나 자주 했습니까?,direct,2,staff|manager,,DUP_CUSTOMER_NEEDS,수정,PERIOD_UNSPECIFIED|AGREEMENT_SCALE_MISMATCH|DOUBLE_BARRELED|ABSTRACT_SELF_RATING|OUTCOME_CONFOUNDED|SEMANTIC_DUPLICATE|LOW_EDUCATION_INTERVENTION_FIT,역량 정의와 관련되지만 한 문항에 여러 행동·결과가 결합됨; 추상적 자기평가 또는 효과성 표현; 행동보다 외부요인의 영향을 받는 성과를 측정함. 제시한 단일 행동문으로 수정하고 공통 회상기간·행동빈도 척도·'수행기회 없음' 옵션을 적용한다.,1,0,0,0,1,0,1,0,1,0,4,1,1,1,1,1,1,1,1,1,1,10,전문가 예비검토·인지면접 전,True,app/api/admin/seed/job-level/route.ts,125
DATAJOB_Q1,ROLE,직무·직급,job_function,JOB_DATA,데이터직무역량,DATA_JOB,데이터 분석 전문역량,대용량 데이터 분석과 모델링으로 가치를 창출한다,30,1,나는 대용량 데이터를 수집·정제하여 분석 가능한 형태로 가공한다.,나는 대용량 데이터를 수집·정제하여 분석 가능한 형태로 가공한다.,database/seed_job_level.sql,159,,,False,,False,분석 전에 데이터 정제 기준과 처리 내역을 기록했다.,최근 8주 동안 다음 행동을 얼마나 자주 했습니까?,direct,3,staff|manager,data_analysis,,수정,PERIOD_UNSPECIFIED|AGREEMENT_SCALE_MISMATCH|DOUBLE_BARRELED,역량 정의와 관련되지만 한 문항에 여러 행동·결과가 결합됨. 제시한 단일 행동문으로 수정하고 공통 회상기간·행동빈도 척도·'수행기회 없음' 옵션을 적용한다.,1,1,0,0,1,0,1,1,1,0,6,1,1,1,1,1,1,1,1,1,1,10,전문가 예비검토·인지면접 전,True,app/api/admin/seed/job-level/route.ts,127
DATAJOB_Q2,ROLE,직무·직급,job_function,JOB_DATA,데이터직무역량,DATA_JOB,데이터 분석 전문역량,대용량 데이터 분석과 모델링으로 가치를 창출한다,30,2,"나는 Python, R, SQL 등 분석 도구를 활용하여 인사이트를 도출한다.","나는 Python, R, SQL 등 분석 도구를 활용하여 인사이트를 도출한다.",database/seed_job_level.sql,160,,,False,,False,업무 문제에 맞는 분석 도구를 사용해 재현 가능한 결과를 만들었다.,최근 8주 동안 다음 행동을 얼마나 자주 했습니까?,direct,3,staff|manager,data_analysis,DUP_DATA_INSIGHT,수정,PERIOD_UNSPECIFIED|AGREEMENT_SCALE_MISMATCH|DOUBLE_BARRELED|BRAND_TOOL_BIAS|SEMANTIC_DUPLICATE,역량 정의와 관련되지만 한 문항에 여러 행동·결과가 결합됨; 특정 도구·채널 접근성에 좌우됨; 다른 모듈과 의미가 중복되어 동시 선택 시 이중가중 위험. 제시한 단일 행동문으로 수정하고 공통 회상기간·행동빈도 척도·'수행기회 없음' 옵션을 적용한다.,1,1,0,0,1,0,1,0,1,0,5,1,1,1,1,1,1,1,1,1,1,10,전문가 예비검토·인지면접 전,True,app/api/admin/seed/job-level/route.ts,128
DATAJOB_Q3,ROLE,직무·직급,job_function,JOB_DATA,데이터직무역량,DATA_JOB,데이터 분석 전문역량,대용량 데이터 분석과 모델링으로 가치를 창출한다,30,3,나는 데이터 파이프라인과 인프라 구조를 이해하고 관리한다.,나는 데이터 파이프라인과 인프라 구조를 이해하고 관리한다.,database/seed_job_level.sql,161,,,False,,False,데이터 파이프라인의 흐름과 오류 발생 지점을 문서화하거나 점검했다.,최근 8주 동안 다음 행동을 얼마나 자주 했습니까?,direct,3,staff|manager,data_analysis,,수정,PERIOD_UNSPECIFIED|AGREEMENT_SCALE_MISMATCH|DOUBLE_BARRELED|ABSTRACT_SELF_RATING|OPPORTUNITY_DEPENDENT|ROLE_LEVEL_BIAS|KNOWLEDGE_BEHAVIOR_MIX,역량 정의와 관련되지만 한 문항에 여러 행동·결과가 결합됨; 추상적 자기평가 또는 효과성 표현; 역할·사건·도구에 따라 수행기회가 달라짐. 제시한 단일 행동문으로 수정하고 공통 회상기간·행동빈도 척도·'수행기회 없음' 옵션을 적용한다.,1,0,0,0,0,0,1,1,1,0,4,1,1,1,1,1,1,1,1,1,1,10,전문가 예비검토·인지면접 전,True,app/api/admin/seed/job-level/route.ts,129
DATAJOB_Q4,ROLE,직무·직급,job_function,JOB_DATA,데이터직무역량,DATA_JOB,데이터 분석 전문역량,대용량 데이터 분석과 모델링으로 가치를 창출한다,30,4,나는 분석 결과를 비즈니스 의사결정과 연결하여 실질적 가치를 창출한다.,나는 분석 결과를 비즈니스 의사결정과 연결하여 실질적 가치를 창출한다.,database/seed_job_level.sql,162,,,False,,False,분석 결과가 지원하는 업무 결정과 한계를 명확히 설명했다.,최근 8주 동안 다음 행동을 얼마나 자주 했습니까?,direct,2,staff|manager,data_analysis,,수정,PERIOD_UNSPECIFIED|AGREEMENT_SCALE_MISMATCH|DOUBLE_BARRELED|ABSTRACT_SELF_RATING|OUTCOME_CONFOUNDED|LOW_EDUCATION_INTERVENTION_FIT,역량 정의와 관련되지만 한 문항에 여러 행동·결과가 결합됨; 추상적 자기평가 또는 효과성 표현; 행동보다 외부요인의 영향을 받는 성과를 측정함. 제시한 단일 행동문으로 수정하고 공통 회상기간·행동빈도 척도·'수행기회 없음' 옵션을 적용한다.,1,0,0,0,1,0,1,1,1,0,5,1,1,1,1,1,1,1,1,1,1,10,전문가 예비검토·인지면접 전,True,app/api/admin/seed/job-level/route.ts,130
